gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2839709851	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/110544497	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		SJ	Svalbard - Spitsbergen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.452893	-0.109437	25.0						2014-06-13T00:00:00	13	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.110544497				CC_BY_NC_4_0	Stichting Observation International	User 41354			2023-04-18T13:13:36.991Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839688341	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103233881	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.747477	-4.808592	25.0						2015-06-08T00:00:00	8	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103233881				CC_BY_NC_4_0	Stichting Observation International	User 3182			2023-04-18T13:13:35.287Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839541141	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103281881	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.439012	-8.774643	25.0						2015-06-07T00:00:00	7	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103281881				CC_BY_NC_4_0	Stichting Observation International	User 40006			2023-04-18T13:13:34.936Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839444850	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/85591157	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.593722	-4.743025	25.0						2014-06-05T00:00:00	5	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.85591157				CC_BY_NC_4_0	Stichting Observation International	User 2802			2023-04-18T13:13:31.703Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839423253	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103233934	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.257318	-8.763038	25.0						2015-06-07T00:00:00	7	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103233934				CC_BY_NC_4_0	Stichting Observation International	User 3182			2023-04-18T13:15:28.642Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839412280	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103525940	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		SJ	Svalbard - Spitsbergen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.452893	-0.109437	25.0						2014-06-13T00:00:00	13	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103525940				CC_BY_NC_4_0	Stichting Observation International	User 18829			2023-04-18T13:15:13.083Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839389320	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103278893	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.766195	-4.733243	25.0						2015-06-08T00:00:00	8	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103278893				CC_BY_NC_4_0	Stichting Observation International	User 40554			2023-04-18T13:13:40.702Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839361983	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/108915953	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.843606	-5.014705	25.0						2015-06-08T00:00:00	8	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.108915953				CC_BY_NC_4_0	Stichting Observation International	User 2794			2023-04-18T13:13:35.641Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839361391	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103281835	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.357725	-4.83471	25.0						2015-06-08T00:00:00	8	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103281835				CC_BY_NC_4_0	Stichting Observation International	User 40006			2023-04-18T13:15:19.839Z		COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839350389	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103451211	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		SJ	Norway - Jan Mayen		PRESENT	8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.4777	-8.8618	10.0						2015-06-07T00:00:00	7	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103451211				CC_BY_NC_4_0	Stichting Observation International	User 40150			2023-04-18T13:13:36.176Z		COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839344041	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/85624944	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.641588	-4.460554	25.0						2014-06-13T00:00:00	13	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.85624944				CC_BY_NC_4_0	Stichting Observation International	User 40013			2023-04-18T13:15:19.361Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839255286	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103451176	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	12	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.3253	-4.9835	10.0						2015-06-08T00:00:00	8	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103451176				CC_BY_NC_4_0	Stichting Observation International	User 40150			2023-04-18T13:15:32.415Z		COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839248761	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/85431671	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.397885	-5.82444	25.0						2014-06-12T00:00:00	12	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.85431671				CC_BY_NC_4_0	Stichting Observation International	User 40266			2023-04-18T13:13:30.052Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839183274	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103220421	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.3037	-5.0507	5.0						2015-06-08T00:00:00	8	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103220421				CC_BY_NC_4_0	Stichting Observation International	User 57956			2023-04-18T13:13:36.623Z		COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839166170	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103281891	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.250027	-8.764093	25.0						2015-06-07T00:00:00	7	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103281891				CC_BY_NC_4_0	Stichting Observation International	User 40006			2023-04-18T13:13:33.283Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839145994	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/85746687	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.410958	-5.863238	25.0						2014-06-12T00:00:00	12	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.85746687				CC_BY_NC_4_0	Stichting Observation International	User 6784			2023-04-18T13:15:11.555Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839116294	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103233882	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.747484	-4.808539	25.0						2015-06-08T00:00:00	8	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103233882				CC_BY_NC_4_0	Stichting Observation International	User 3182			2023-04-18T13:13:34.769Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2839092243	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103269616	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		SJ	Norway - Jan Mayen		PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.4602	-8.8513	10.0						2015-06-07T00:00:00	7	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103269616				CC_BY_NC_4_0	Stichting Observation International	User 12793			2023-04-18T13:15:25.713Z		COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838962350	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139759533	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus			Greenland Sea		PRESENT	260	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.094337	-2.082015	25.0						2017-06-05T00:00:00	5	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139759533				CC_BY_NC_4_0	Stichting Observation International	User 14289			2023-04-18T13:16:04.047Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838940710	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/77121061	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		SJ	Svalbard - Spitsbergen		PRESENT	10000	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.112052	8.363897	10.0						2013-06-15T00:00:00	15	6	2013	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.77121061				CC_BY_NC_4_0	Stichting Observation International	User 2794			2023-04-18T13:15:19.342Z		PRESUMED_NEGATED_LONGITUDE;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838900977	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/85624945	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.642871	-4.501523	25.0						2014-06-13T00:00:00	13	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.85624945				CC_BY_NC_4_0	Stichting Observation International	User 40013			2023-04-18T13:13:35.141Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838896752	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/85170486	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.60558	-4.724224	25.0						2014-06-04T00:00:00	4	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.85170486				CC_BY_NC_4_0	Stichting Observation International	User 18563			2023-04-18T13:15:19.011Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838838143	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139289032	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	40	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.287328	-6.251759	25.0						2017-05-27T00:00:00	27	5	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139289032				CC_BY_NC_4_0	Stichting Observation International	User 48432			2023-04-18T13:13:46.672Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838285179	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173772345	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	30	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.762749	-8.817359	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173772345				CC_BY_NC_4_0	Stichting Observation International	User 86437			2023-04-18T13:16:14.625Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838271468	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173211494	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	9	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.216958	-9.788921	33.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173211494				CC_BY_NC_4_0	Stichting Observation International	User 7466			2023-04-18T13:14:01.800Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838223383	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173060545	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.009002	-9.481874	5.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173060545				CC_BY_NC_4_0	Stichting Observation International	User 1898			2023-04-18T13:15:58.347Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838209453	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173195425	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.816826	-8.840013	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173195425				CC_BY_NC_4_0	Stichting Observation International	User 5700			2023-04-18T13:15:54.803Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838172222	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172909552	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.630638	-9.295226	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.172909552				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:14:01.524Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838162490	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173060497	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	15	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.762164	-8.816051	10.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173060497				CC_BY_NC_4_0	Stichting Observation International	User 1898			2023-04-18T13:16:04.154Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838146615	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173212844	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.222595	-9.800821	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173212844				CC_BY_NC_4_0	Stichting Observation International	User 15070			2023-04-18T13:15:51.852Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838096268	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172909571	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.317131	-9.133693	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.172909571				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:13:59.323Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838008504	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172909548	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.651932	-9.284811	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.172909548				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:13:58.487Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837666369	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172909595	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.88829	-8.879827	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.172909595				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:16:14.155Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837611239	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/174037330	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.320025	-8.261719	1000.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.174037330				CC_BY_NC_4_0	Stichting Observation International	User 56223			2023-04-18T13:13:57.015Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837610509	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173195390	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.640213	-9.292118	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173195390				CC_BY_NC_4_0	Stichting Observation International	User 5700			2023-04-18T13:13:59.259Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837556621	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173212859	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.327827	-9.140083	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173212859				CC_BY_NC_4_0	Stichting Observation International	User 15070			2023-04-18T13:17:02.064Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837548846	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173195411	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.941147	-8.908772	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173195411				CC_BY_NC_4_0	Stichting Observation International	User 5700			2023-04-18T13:13:55.738Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
